Query	Parent	Child
reassail||reassail.v.01	pseudo root	rumpus||rumpus.v.01
slash||slash.v.03	cut||cut.v.01	pseudo leaf
glorify||glorify.v.02	recognize||recognize.v.09	rubricate||rubricate.v.01
butcher||butcher.v.01	murder||murder.v.01	pseudo leaf
effuse||effuse.v.03	emit||emit.v.02	pseudo leaf
compose||compose.v.01	integrate||integrate.v.03	pseudo leaf
drive_around||drive_around.v.01	pull||pull.v.03	pseudo leaf
regulate||regulate.v.01	determine||determine.v.02	pseudo leaf
contemn||contemn.v.01	perceive||perceive.v.01	pseudo leaf
prepare||prepare.v.05	better||better.v.02	habilitate||habilitate.v.01
relax||relax.v.06	change||change.v.01	pseudo leaf
pale||pale.v.01	change||change.v.02	pseudo leaf
rout||rout.v.03	flatten||flatten.v.01	pseudo leaf
roach||roach.v.01	flatten||flatten.v.01	pseudo leaf
note||note.v.01	convey||convey.v.01	pseudo leaf
hand-dye||hand-dye.v.01	dye||dye.v.01	pseudo leaf
distinguish||distinguish.v.03	identify||identify.v.01	pseudo leaf
cover||cover.v.04	draw||draw.v.36	pseudo leaf
bail||bail.v.01	exempt||exempt.v.01	pseudo leaf
decarbonate||decarbonate.v.01	change||change.v.02	pseudo leaf
reacquaint||reacquaint.v.01	familiarize||familiarize.v.01	orient||orient.v.04
communicate||communicate.v.02	convey||convey.v.03	pseudo leaf
eat_into||eat_into.v.01	blind||blind.v.01	pseudo leaf
collate||collate.v.01	concentrate||concentrate.v.02	pseudo leaf
exhaust||exhaust.v.04	misspend||misspend.v.01	pseudo leaf
swear||swear.v.03	promise||promise.v.01	pseudo leaf
fatten||fatten.v.01	change_taste||change_taste.v.01	pseudo leaf
prefix||prefix.v.01	affix||affix.v.03	pseudo leaf
lounge||lounge.v.01	sit||sit.v.01	sprawl||sprawl.v.01
cheat||cheat.v.01	victimize||victimize.v.03	pseudo leaf
grasp||grasp.v.01	snatch||snatch.v.01	pseudo leaf
invert||invert.v.01	represent||represent.v.09	pseudo leaf
hustle||hustle.v.05	induce||induce.v.02	pseudo leaf
dull||dull.v.07	change||change.v.01	pseudo leaf
sightread||sightread.v.01	perform||perform.v.03	play||play.v.03
clock_in||clock_in.v.01	report||report.v.03	pseudo leaf
prosecute||prosecute.v.03	act||act.v.01	pseudo leaf
prim||prim.v.01	senesce||senesce.v.01	pseudo leaf
touch||touch.v.05	pseudo root	wigwag||wigwag.v.01
semaphore||semaphore.v.01	pronounce||pronounce.v.01	pseudo leaf
reissue||reissue.v.02	edit||edit.v.01	pseudo leaf
chlorinate||chlorinate.v.01	process||process.v.01	pseudo leaf
revolutionize||revolutionize.v.01	change_by_reversal||change_by_reversal.v.01	pseudo leaf
recombine||recombine.v.01	change||change.v.02	pseudo leaf
transact||transact.v.01	work||work.v.01	pseudo leaf
shroud||shroud.v.01	roof||roof.v.01	pseudo leaf
format||format.v.01	edit||edit.v.01	pseudo leaf
face-lift||face-lift.v.01	operate_on||operate_on.v.01	pseudo leaf
manipulate||manipulate.v.06	draw||draw.v.36	pseudo leaf
fixate||fixate.v.02	watch||watch.v.05	pseudo leaf
buckram||buckram.v.01	stiffen||stiffen.v.02	pseudo leaf
reserve||reserve.v.01	keep||keep.v.03	pseudo leaf
float||float.v.02	float||float.v.03	pseudo leaf
infuscate||infuscate.v.01	darken||darken.v.03	pseudo leaf
evacuate||evacuate.v.05	exhaust||exhaust.v.05	pseudo leaf
windsurf||windsurf.v.01	boat||boat.v.01	pseudo leaf
thin_out||thin_out.v.02	weaken||weaken.v.02	pseudo leaf
scab||scab.v.01	change_surface||change_surface.v.01	pseudo leaf
calcify||calcify.v.04	convert||convert.v.02	pseudo leaf
bench||bench.v.01	remove||remove.v.02	pseudo leaf
undergird||undergird.v.01	support||support.v.01	pseudo leaf
begin||begin.v.03	pseudo root	keep||keep.v.12
wire||wire.v.01	equip||equip.v.01	pseudo leaf
star||star.v.01	pseudo root	pseudo leaf
smolder||smolder.v.02	feel||feel.v.01	pseudo leaf
update||update.v.01	distinguish||distinguish.v.01	pseudo leaf
throw||throw.v.04	position||position.v.01	pseudo leaf
approach||approach.v.01	come||come.v.01	pseudo leaf
water_ski||water_ski.v.01	boat||boat.v.01	pseudo leaf
toggle||toggle.v.01	attach||attach.v.01	pseudo leaf
stuff||stuff.v.05	fill||fill.v.01	pseudo leaf
jump_off||jump_off.v.01	depart||depart.v.04	pseudo leaf
fight||fight.v.02	rush||rush.v.02	pseudo leaf
