Query	Parent	Child
pale||pale.v.01	change||change.v.02	pseudo leaf
rout||rout.v.03	mark||mark.v.05	pseudo leaf
roach||roach.v.01	shampoo||shampoo.v.01	pseudo leaf
note||note.v.01	mention||mention.v.01	pseudo leaf
hand-dye||hand-dye.v.01	dye||dye.v.01	pseudo leaf
distinguish||distinguish.v.03	pseudo root	discriminate||discriminate.v.01
cover||cover.v.04	give||give.v.03	pseudo leaf
bail||bail.v.01	let_go_of||let_go_of.v.01	pseudo leaf
decarbonate||decarbonate.v.01	remove||remove.v.01	pseudo leaf
reacquaint||reacquaint.v.01	familiarize||familiarize.v.01	pseudo leaf
communicate||communicate.v.02	interact||interact.v.01	message||message.v.03
eat_into||eat_into.v.01	gnaw||gnaw.v.01	pseudo leaf
collate||collate.v.01	compare||compare.v.01	pseudo leaf
exhaust||exhaust.v.04	consume||consume.v.05	pseudo leaf
swear||swear.v.03	declare||declare.v.01	pseudo leaf
fatten||fatten.v.01	change||change.v.01	pseudo leaf
prefix||prefix.v.01	attach||attach.v.01	pseudo leaf
lounge||lounge.v.01	sit||sit.v.01	pseudo leaf
cheat||cheat.v.01	deceive||deceive.v.01	pseudo leaf
grasp||grasp.v.01	hold||hold.v.02	cradle||cradle.v.01
invert||invert.v.01	change_by_reversal||change_by_reversal.v.01	pseudo leaf
hustle||hustle.v.05	press||press.v.01	pseudo leaf
dull||dull.v.07	change||change.v.01	pseudo leaf
sightread||sightread.v.01	perform||perform.v.03	pseudo leaf
clock_in||clock_in.v.01	report||report.v.03	pseudo leaf
prosecute||prosecute.v.03	act||act.v.01	pseudo leaf
prim||prim.v.01	assume||assume.v.03	pseudo leaf
touch||touch.v.05	pseudo root	tag||tag.v.02
semaphore||semaphore.v.01	send||send.v.01	pseudo leaf
reissue||reissue.v.02	reproduce||reproduce.v.01	pseudo leaf
chlorinate||chlorinate.v.01	mix||mix.v.05	pseudo leaf
revolutionize||revolutionize.v.01	change||change.v.02	pseudo leaf
recombine||recombine.v.01	change||change.v.02	pseudo leaf
transact||transact.v.01	interact||interact.v.01	pseudo leaf
shroud||shroud.v.01	cover||cover.v.01	pseudo leaf
format||format.v.01	adapt||adapt.v.01	pseudo leaf
face-lift||face-lift.v.01	operate_on||operate_on.v.01	pseudo leaf
manipulate||manipulate.v.06	interact||interact.v.01	pseudo leaf
fixate||fixate.v.02	concentrate||concentrate.v.02	pseudo leaf
buckram||buckram.v.01	stiffen||stiffen.v.02	pseudo leaf
reserve||reserve.v.01	withhold||withhold.v.01	immobilize||immobilize.v.01
float||float.v.02	travel||travel.v.01	buoy||buoy.v.01
infuscate||infuscate.v.01	darken||darken.v.03	pseudo leaf
evacuate||evacuate.v.05	treat||treat.v.03	purge||purge.v.07
windsurf||windsurf.v.01	boat||boat.v.01	pseudo leaf
thin_out||thin_out.v.02	decrease||decrease.v.01	pseudo leaf
scab||scab.v.01	shape||shape.v.02	pseudo leaf
calcify||calcify.v.04	convert||convert.v.02	pseudo leaf
bench||bench.v.01	get_rid_of||get_rid_of.v.01	pseudo leaf
undergird||undergird.v.01	support||support.v.01	pseudo leaf
begin||begin.v.03	pseudo root	pseudo leaf
wire||wire.v.01	give||give.v.03	pseudo leaf
star||star.v.01	perform||perform.v.01	pseudo leaf
smolder||smolder.v.02	feel||feel.v.01	pseudo leaf
update||update.v.01	adapt||adapt.v.01	pseudo leaf
throw||throw.v.04	put||put.v.01	pseudo leaf
approach||approach.v.01	come||come.v.01	drive_up||drive_up.v.01
water_ski||water_ski.v.01	ski||ski.v.01	pseudo leaf
toggle||toggle.v.01	give||give.v.03	pseudo leaf
stuff||stuff.v.05	process||process.v.01	pseudo leaf
jump_off||jump_off.v.01	interrupt||interrupt.v.01	pseudo leaf
fight||fight.v.02	contend||contend.v.06	fight_back||fight_back.v.01
