Query	Parent	Child
reeve||reeve.v.01	travel||travel.v.01@@@9120	chariot||chariot.v.02@@@9470
approach||approach.v.01	upset||upset.v.02@@@8904	ruffle||ruffle.v.04@@@8906
drive_around||drive_around.v.01	travel||travel.v.01@@@9120	backpack||backpack.v.01@@@9568
percolate||percolate.v.02	move||move.v.03@@@9108	cock||cock.v.01@@@9350
crouch||crouch.v.01	request||request.v.01@@@3685	demand||demand.v.01@@@3694
double_over||double_over.v.01	touch||touch.v.01@@@5876	masticate||masticate.v.01@@@6027
flow||flow.v.03	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
spurt||spurt.v.01	move||move.v.03@@@9108	hop_on||hop_on.v.01@@@9553
trickle||trickle.v.01	fasten||fasten.v.01@@@6615	picket||picket.v.02@@@6339
drip||drip.v.01	root	stagger||stagger.v.01@@@9563
overflow||overflow.v.01	move||move.v.03@@@9108	riposte||riposte.v.01@@@10279
ratchet||ratchet.v.01	root	swallow||swallow.v.08@@@2990
flee||flee.v.01	gain||gain.v.05@@@5375	par||par.v.01@@@5235
slip||slip.v.09	effect||effect.v.01@@@8176	get_over||get_over.v.02@@@8167
birdlime||birdlime.v.01	fasten||fasten.v.01@@@6615	brooch||brooch.v.01@@@7697
welter||welter.v.01	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
supinate||supinate.v.01	travel||travel.v.01@@@9120	caravan||caravan.v.01@@@9695
step_on||step_on.v.01	travel||travel.v.01@@@9120	backpack||backpack.v.01@@@9568
hop||hop.v.06	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
throw||throw.v.08	touch||touch.v.01@@@5876	rap||rap.v.01@@@7020
jump||jump.v.08	glide||glide.v.01@@@9365	submarine||submarine.v.01@@@9279
die||die.v.02	arouse||arouse.v.01@@@8765	buffalo||buffalo.v.01@@@8855
misperceive||misperceive.v.01	stick_out||stick_out.v.01@@@13451	thrust||thrust.v.07@@@13453
rub||rub.v.03	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
cense||cense.v.01	fasten||fasten.v.01@@@6615	picket||picket.v.02@@@6339
examine||examine.v.02	broach||broach.v.01@@@4643	discourse||discourse.v.01@@@4967
make||make.v.35	change||change.v.01@@@611	build_in||build_in.v.01@@@2275
peep||peep.v.02	root	remove||remove.v.08@@@2825
uncover||uncover.v.01	root	retool||retool.v.02@@@11651
unfold||unfold.v.02	interact||interact.v.01@@@11865	congregate||congregate.v.01@@@10080
earth||earth.v.01	root	revive||revive.v.04@@@776
x-ray||x-ray.v.01	analyze||analyze.v.01@@@3179	survey||survey.v.01@@@3188
auscultate||auscultate.v.01	fasten||fasten.v.01@@@6615	padlock||padlock.v.01@@@6618
watch||watch.v.01	change_integrity||change_integrity.v.01@@@641	reform||reform.v.04@@@1268
trace||trace.v.05	express||express.v.01@@@4543	underscore||underscore.v.01@@@4875
beacon||beacon.v.01	process||process.v.01@@@2515	propagate||propagate.v.07@@@273
radiate||radiate.v.05	guide||guide.v.05@@@5906	puree||puree.v.01@@@6113
peep||peep.v.01	dress||dress.v.01@@@225	slip_on||slip_on.v.01@@@248
case||case.v.01	arrange||arrange.v.01@@@7263	systematize||systematize.v.01@@@2340
give_the_eye||give_the_eye.v.01	pass||pass.v.05@@@11120	derequisition||derequisition.v.01@@@11335
blind||blind.v.02	root	answer||answer.v.04@@@3137
fixate||fixate.v.02	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
whine||whine.v.03	induce||induce.v.02@@@3768	dragoon||dragoon.v.01@@@12467
backfire||backfire.v.02	change_shape||change_shape.v.01@@@643	bulk||bulk.v.01@@@1256
chug||chug.v.01	proceed||proceed.v.04@@@1664	do||do.v.04@@@12984
toll||toll.v.01	root	cloud||cloud.v.08@@@1913
reecho||reecho.v.01	effect||effect.v.01@@@8176	leaf
drone||drone.v.01	effect||effect.v.01@@@8176	misdo||misdo.v.01@@@12727
quieten||quieten.v.01	get||get.v.01@@@11025	address||address.v.07@@@11203
resolve||resolve.v.05	root	retool||retool.v.02@@@11651
sugar||sugar.v.01	act||act.v.01@@@11825	notice||notice.v.04@@@5101
lose||lose.v.06	gain||gain.v.05@@@5375	par||par.v.01@@@5235
get_off||get_off.v.06	root	retool||retool.v.02@@@11651
come||come.v.20	root	flex||flex.v.04@@@6287
give||give.v.08	process||process.v.01@@@2515	beneficiate||beneficiate.v.01@@@2860
monopolize||monopolize.v.02	make||make.v.03@@@8071	prelude||prelude.v.02@@@8589
stumble||stumble.v.03	travel||travel.v.01@@@9120	toe||toe.v.01@@@9469
take||take.v.33	travel||travel.v.01@@@9120	toe||toe.v.01@@@9469
find||find.v.10	scratch||scratch.v.02@@@6452	claw||claw.v.03@@@6439
reserve||reserve.v.01	root	flog||flog.v.01@@@7002
sponsor||sponsor.v.02	predict||predict.v.01@@@4424	scry||scry.v.01@@@3108
jettison||jettison.v.01	fasten||fasten.v.01@@@6615	anchor||anchor.v.01@@@6427
dump||dump.v.01	root	harden||harden.v.02@@@2162
reclaim||reclaim.v.02	change_posture||change_posture.v.01@@@9877	scrape||scrape.v.04@@@10168
hand_down||hand_down.v.01	transfer||transfer.v.01@@@11935	leaf
slip||slip.v.07	request||request.v.01@@@3685	direct||direct.v.01@@@3666
welcome||welcome.v.01	rain||rain.v.01@@@13686	drizzle||drizzle.v.01@@@13690
remainder||remainder.v.01	root	grow||grow.v.10@@@1192
deaccession||deaccession.v.01	root	swallow||swallow.v.06@@@3608
transact||transact.v.01	bloat||bloat.v.02@@@1767	distend||distend.v.02@@@1224
deal||deal.v.12	authorize||authorize.v.01@@@3910	franchise||franchise.v.01@@@12184
recover||recover.v.04	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
allow||allow.v.03	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
allowance||allowance.v.01	measure||measure.v.04@@@3347	curry_favor||curry_favor.v.01@@@4247
redeem||redeem.v.05	analyze||analyze.v.01@@@3179	invigilate||invigilate.v.01@@@12873
confer||confer.v.02	pay||pay.v.01@@@11218	put_up||put_up.v.08@@@11151
bestow||bestow.v.02	wrong||wrong.v.01@@@12504	rickroll||train.withdef.247@@@13788
requisition||requisition.v.02	provide||provide.v.02@@@5754	horse||horse.v.01@@@5758
reclaim||reclaim.v.01	throw||throw.v.01@@@7487	drive||drive.v.09@@@7492
line_one's_pockets||line_one's_pockets.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
capitalize||capitalize.v.01	cover||cover.v.01@@@6574	causeway||causeway.v.02@@@6212
tank||tank.v.01	wrong||wrong.v.01@@@12504	humbug||humbug.v.01@@@12871
hold_down||hold_down.v.01	act||act.v.01@@@11825	turn_out||turn_out.v.08@@@12099
locate||locate.v.01	root	bray||bray.v.03@@@132
foot||foot.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
lose||lose.v.01	change||change.v.01@@@611	hoe||hoe.v.01@@@8669
tender||tender.v.01	express||express.v.01@@@4543	sneer||sneer.v.01@@@151
outbid||outbid.v.02	root	recast||recast.v.03@@@8248
bear||bear.v.06	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
bear||bear.v.11	root	test||test.v.04@@@13624
fall||fall.v.09	incise||incise.v.01@@@7730	indent||indent.v.04@@@6272
tariff||tariff.v.01	root	embrace||embrace.v.02@@@7076
give||give.v.20	make||make.v.03@@@8071	infuriate||infuriate.v.01@@@8890
cheque||cheque.v.01	compress||compress.v.01@@@6883	tamp_down||tamp_down.v.01@@@7822
charge||charge.v.12	root	reek||reek.v.02@@@10600
mark_down||mark_down.v.01	sew||sew.v.01@@@6553	fell||fell.v.03@@@6565
rebate||rebate.v.01	process||process.v.01@@@2515	creosote||creosote.v.01@@@864
steal||steal.v.01	appear||appear.v.02@@@2058	basset||basset.v.01@@@2076
borrow||borrow.v.01	misinform||misinform.v.01@@@4042	romance||romance.v.04@@@4044
instill||instill.v.01	express||express.v.01@@@4543	incriminate||incriminate.v.01@@@13079
supply||supply.v.01	wrong||wrong.v.01@@@12504	cheat||cheat.v.03@@@12782
alphabetize||alphabetize.v.02	root	test||test.v.05@@@5380
match||match.v.02	gather||gather.v.01@@@6834	pile_up||pile_up.v.02@@@7469
bush||bush.v.01	impress||impress.v.04@@@7613	rubberstamp||rubberstamp.v.01@@@6250
slat||slat.v.01	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
instrument||instrument.v.01	categorize||categorize.v.01@@@3235	size||size.v.02@@@3228
accouter||accouter.v.01	root	Chop||train.withdef.196@@@13774
import||import.v.01	root	test||test.v.04@@@13624
mortgage||mortgage.v.01	wrong||wrong.v.01@@@12504	cozen||cozen.v.03@@@11397
constitutionalize||constitutionalize.v.01	change||change.v.01@@@611	traumatize||traumatize.v.01@@@444
wire||wire.v.01	get_the_better_of||get_the_better_of.v.01@@@5360	rout||rout.v.01@@@5363
toggle||toggle.v.01	decide||decide.v.01@@@3418	overrule||overrule.v.01@@@3505
retrofit||retrofit.v.01	root	put_out||put_out.v.08@@@5617
machicolate||machicolate.v.01	root	rain_out||rain_out.v.01@@@12881
decarbonate||decarbonate.v.01	expose||expose.v.01@@@10542	ventilate||ventilate.v.02@@@10543
desulfurize||desulfurize.v.01	root	turn_out||turn_out.v.04@@@12948
flense||flense.v.01	touch||touch.v.01@@@5876	rap||rap.v.01@@@7020
satisfice||satisfice.v.01	compress||compress.v.02@@@6876	prim||prim.v.02@@@669
prosecute||prosecute.v.03	wrong||wrong.v.01@@@12504	double_cross||double_cross.v.01@@@12612
close||close.v.08	root	par||par.v.01@@@5235
backfire||backfire.v.01	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
assume||assume.v.02	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
prepare||prepare.v.05	wrong||wrong.v.01@@@12504	flim-flam||flim-flam.v.01@@@12787
sideline||sideline.v.01	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
reduce||reduce.v.03	root	help||help.v.08@@@976
engage||engage.v.04	instruct||instruct.v.03@@@4030	direct||direct.v.09@@@3667
tug||tug.v.02	wrong||wrong.v.01@@@12504	shark||shark.v.01@@@12775
take_over||take_over.v.03	appoint||appoint.v.02@@@12322	delegate||delegate.v.01@@@11946
dabble||dabble.v.03	touch||touch.v.05@@@5875	glaciate||glaciate.v.01@@@5887
bail||bail.v.01	wrong||wrong.v.01@@@12504	welsh||welsh.v.01@@@12780
quench||quench.v.03	effect||effect.v.01@@@8176	leaf
close||close.v.04	root	par||par.v.01@@@5235
misally||misally.v.01	root	notice||notice.v.04@@@5101
territorialize||territorialize.v.01	root	go||go.v.22@@@13380
fall_in||fall_in.v.02	travel||travel.v.01@@@9120	toe||toe.v.01@@@9469
unionize||unionize.v.01	root	outstay||outstay.v.02@@@12992
juggle||juggle.v.03	decrease||decrease.v.01@@@691	thin_out||thin_out.v.02@@@2099
set_about||set_about.v.01	weaken||weaken.v.02@@@1063	cloud||cloud.v.08@@@1913
harness||harness.v.03	request||request.v.01@@@3685	direct||direct.v.01@@@3666
form||form.v.01	request||request.v.01@@@3685	claim||claim.v.03@@@4892
hold||hold.v.28	switch||switch.v.03@@@2715	diphthongize||diphthongize.v.01@@@3639
disinter||disinter.v.01	root	kick||kick.v.03@@@6783
vote||vote.v.05	root	grow||grow.v.04@@@1166
abstain||abstain.v.01	declare||declare.v.01@@@4857	predestine||predestine.v.01@@@3651
gerrymander||gerrymander.v.01	arrange||arrange.v.01@@@7263	systematize||systematize.v.01@@@2340
sectionalize||sectionalize.v.01	root	expose||expose.v.03@@@10676
lot||lot.v.01	change||change.v.02@@@547	dialyse||dialyse.v.01@@@1608
confirm||confirm.v.05	print||print.v.04@@@8696	italicize||italicize.v.01@@@8702
cancel||cancel.v.03	bicycle||bicycle.v.01@@@9618	Draft||train.withdef.200@@@13776
reissue||reissue.v.02	address||address.v.05@@@5644	leaf
bench||bench.v.01	root	tell||tell.v.03@@@4587
electrocute||electrocute.v.02	attack||attack.v.01@@@5416	submarine||submarine.v.05@@@5417
date||date.v.01	sell||sell.v.01@@@11175	short||test.test.600@@@13935
double-date||double-date.v.01	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
see||see.v.12	act||act.v.03@@@8561	emote||emote.v.01@@@8822
solemnize||solemnize.v.02	worsen||worsen.v.01@@@965	regress||regress.v.03@@@1186
intermarry||intermarry.v.01	hide||hide.v.01@@@10700	disguise||disguise.v.01@@@10765
embargo||embargo.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
amerce||amerce.v.01	oppose||oppose.v.01@@@3790	challenge||challenge.v.01@@@4195
scourge||scourge.v.01	peroxide||peroxide.v.01@@@1338	leaf
coerce||coerce.v.01	arrange||arrange.v.01@@@7263	systematize||systematize.v.01@@@2340
shame||shame.v.02	root	put_out||put_out.v.08@@@5617
discriminate||discriminate.v.02	root	grind||grind.v.06@@@8099
stratify||stratify.v.01	hide||hide.v.01@@@10700	disguise||disguise.v.01@@@10765
disadvantage||disadvantage.v.01	root	make_out||make_out.v.09@@@4487
strong-arm||strong-arm.v.01	root	swallow||swallow.v.08@@@2990
rough-house||rough-house.v.01	act||act.v.01@@@11825	brigade||brigade.v.01@@@5268
walk||walk.v.06	act||act.v.01@@@11825	congregate||congregate.v.01@@@10080
attitudinize||attitudinize.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
expiate||expiate.v.01	wrong||wrong.v.01@@@12504	juggle||juggle.v.02@@@12793
control||control.v.05	dress||dress.v.01@@@225	slip_on||slip_on.v.01@@@248
fail||fail.v.06	move||move.v.02@@@9182	turn||turn.v.08@@@7132
pass||pass.v.14	travel||travel.v.01@@@9120	hound||hound.v.01@@@9976
achieve||achieve.v.01	upset||upset.v.02@@@8904	ruffle||ruffle.v.04@@@8906
woo||woo.v.02	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
co-opt||co-opt.v.02	move||move.v.03@@@9108	arborize||arborize.v.01@@@1603
uproot||uproot.v.01	idealize||idealize.v.01@@@3397	romanticize||romanticize.v.01@@@3398
meddle||meddle.v.01	root	balance||balance.v.04@@@13609
grow_up||grow_up.v.01	knead||knead.v.01@@@6025	proof||proof.v.02@@@6026
take_orders||take_orders.v.01	decide||decide.v.01@@@3418	caliper||caliper.v.01@@@3194
expedite||expedite.v.01	root	pile||pile.v.03@@@7123
undergird||undergird.v.01	change||change.v.01@@@611	urbanize||urbanize.v.01@@@2433
undo||undo.v.03	root	stay||stay.v.04@@@13525
antagonize||antagonize.v.02	root	test||test.v.04@@@13624
sin||sin.v.01	victimize||victimize.v.01@@@12781	two-time||two-time.v.01@@@12791
fall||fall.v.12	dress||dress.v.01@@@225	hat||hat.v.01@@@227
shamanize||shamanize.v.01	govern||govern.v.03@@@12838	reign||reign.v.01@@@12842
cheat||cheat.v.01	root	revive||revive.v.04@@@776
beat||beat.v.13	worsen||worsen.v.01@@@965	tumble||tumble.v.10@@@966
hoax||hoax.v.01	root	grow||grow.v.07@@@8658
blackmail||blackmail.v.01	deteriorate||deteriorate.v.01@@@984	wear||wear.v.04@@@2285
prosecute||prosecute.v.02	authorize||authorize.v.01@@@3910	franchise||franchise.v.01@@@12184
rebel||rebel.v.02	rede||rede.v.02@@@4209	contraindicate||contraindicate.v.01@@@4474
connive||connive.v.01	root	shrink||shrink.v.04@@@1142
carry||carry.v.23	tighten||tighten.v.01@@@2046	screw||screw.v.04@@@6679
fend||fend.v.01	move||move.v.03@@@9108	duck||duck.v.01@@@9250
hack||hack.v.02	wrong||wrong.v.01@@@12504	overcharge||overcharge.v.01@@@11552
befriend||befriend.v.01	root	test||test.v.04@@@13624
chance||chance.v.01	beat||beat.v.01@@@5325	bulldog||bulldog.v.02@@@5362
guard||guard.v.04	request||request.v.01@@@3685	direct||direct.v.01@@@3666
relax||relax.v.06	equal||equal.v.01@@@13211	answer||answer.v.08@@@13178
preexist||preexist.v.01	root	swallow||swallow.v.08@@@2990
be||be.v.01	change||change.v.01@@@611	tie||tie.v.05@@@646
begin||begin.v.02	change||change.v.03@@@598	leaf
bunk_off||bunk_off.v.01	root	swallow||swallow.v.08@@@2990
outlive||outlive.v.01	plot||plot.v.01@@@3468	counterplot||counterplot.v.01@@@3465
constitute||constitute.v.01	reproduce||reproduce.v.01@@@8644	duplicate||duplicate.v.01@@@8633
compose||compose.v.01	guide||guide.v.05@@@5906	puree||puree.v.01@@@6113
reticulate||reticulate.v.01	retire||retire.v.01@@@11877	leaf
cry_out_for||cry_out_for.v.01	wrong||wrong.v.01@@@12504	juggle||juggle.v.02@@@12793
have||have.v.02	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
star||star.v.01	wrong||wrong.v.01@@@12504	rickroll||train.withdef.247@@@13788
subsume||subsume.v.01	represent||represent.v.09@@@8399	doodle||doodle.v.01@@@8433
stand_by||stand_by.v.03	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
deserve||deserve.v.01	wrong||wrong.v.01@@@12504	juggle||juggle.v.02@@@12793
occupy||occupy.v.02	root	congregate||congregate.v.01@@@10080
reside||reside.v.01	root	suppress||suppress.v.04@@@3044
people||people.v.02	root	turn||turn.v.04@@@10424
lay_over||lay_over.v.01	begin||begin.v.03@@@1703	leaf
pertain||pertain.v.02	decide||decide.v.01@@@3418	choose||choose.v.01@@@3314
look||look.v.09	ride||ride.v.01@@@9737	canter||canter.v.01@@@9746
align||align.v.02	root	test||test.v.04@@@13624
parallel||parallel.v.01	travel||travel.v.01@@@9120	backpack||backpack.v.01@@@9568
dovetail||dovetail.v.01	root	grow||grow.v.08@@@465
resemble||resemble.v.01	sharpen||sharpen.v.01@@@6090	whet||whet.v.02@@@6093
come_to_life||come_to_life.v.02	root	sour||sour.v.02@@@10960
differ||differ.v.01	stick_out||stick_out.v.01@@@13451	thrust||thrust.v.07@@@13453
conflict||conflict.v.01	disintegrate||disintegrate.v.01@@@1942	dissolve||dissolve.v.08@@@2172
behoove||behoove.v.01	wrong||wrong.v.01@@@12504	bilk||bilk.v.01@@@12773
violate||violate.v.01	root	swallow||swallow.v.08@@@2990
overgrow||overgrow.v.01	root	go||go.v.22@@@13380
cover||cover.v.04	request||request.v.01@@@3685	direct||direct.v.01@@@3666
involve||involve.v.01	root	decrease||decrease.v.02@@@2154
extend||extend.v.06	stabilize||stabilize.v.03@@@1301	settle||settle.v.07@@@2021
endanger||endanger.v.01	wrong||wrong.v.01@@@12504	shark||shark.v.01@@@12775
incarnate||incarnate.v.02	root	test||test.v.06@@@4436
typify||typify.v.01	express||express.v.01@@@4543	dogmatize||dogmatize.v.01@@@4713
contain||contain.v.05	dance||dance.v.02@@@8512	shag||shag.v.01@@@9411
drag_on||drag_on.v.01	chip||chip.v.01@@@6166	peel_off||peel_off.v.04@@@6167
piddle||piddle.v.01	root	answer||answer.v.04@@@3137
spend||spend.v.01	root	swallow||swallow.v.08@@@2990
embank||embank.v.01	root	swallow||swallow.v.08@@@2990
postdate||postdate.v.01	wrong||wrong.v.01@@@12504	juggle||juggle.v.02@@@12793
carry||carry.v.02	decelerate||decelerate.v.01@@@2148	clog||clog.v.04@@@2152
stand_by||stand_by.v.01	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
impend||impend.v.01	clog||clog.v.01@@@7332	stuff||stuff.v.03@@@7335
stay||stay.v.04	root	congregate||congregate.v.01@@@10080
come_in_for||come_in_for.v.01	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
photograph||photograph.v.02	suspend||suspend.v.01@@@7345	dangle||dangle.v.02@@@7351
fry||fry.v.01	wrong||wrong.v.01@@@12504	victimize||victimize.v.03@@@12771
confront||confront.v.04	root	flow||flow.v.04@@@13613
add||add.v.06	change||change.v.01@@@611	provide||provide.v.07@@@1981
ride||ride.v.06	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
lubricate||lubricate.v.01	socialize||socialize.v.01@@@11917	host||host.v.01@@@5814
swim||swim.v.04	fasten||fasten.v.01@@@6615	tie||tie.v.01@@@6317
rain||rain.v.01	inflect||inflect.v.01@@@4721	compare||compare.v.04@@@4722
drizzle||drizzle.v.01	fasten||fasten.v.01@@@6615	sew||sew.v.01@@@6553
ice_up||ice_up.v.01	guide||guide.v.05@@@5906	sweep||sweep.v.03@@@6908
burn||burn.v.05	wear||wear.v.09@@@246	hat||hat.v.01@@@227
twinkle||twinkle.v.02	effect||effect.v.01@@@8176	precipitate||precipitate.v.01@@@8182
mirror||mirror.v.01	root	excise||excise.v.02@@@11491
shoot||shoot.v.10	express||express.v.02@@@4530	ooh||ooh.v.01@@@4178
swamp||swamp.v.01	cover||cover.v.01@@@6574	mask||mask.v.05@@@6711
pimp_out||train.withdef.230	disintegrate||disintegrate.v.01@@@1942	crumble||crumble.v.02@@@1941
reverse-engineer||train.withdef.291	reproduce||reproduce.v.01@@@8644	duplicate||duplicate.v.03@@@8636
gobsmack||val.withdef.72	root	rekindle||rekindle.v.02@@@8769
precontract||test.test.374	predict||predict.v.01@@@4424	bet||bet.v.01@@@4427
chillax||test.test.399	equal||equal.v.01@@@13211	answer||answer.v.08@@@13178
kiboze||test.test.433	challenge||challenge.v.01@@@4195	leaf
grind||test.test.448	root	put_out||put_out.v.08@@@5617
carry_a_tune||test.test.527	arrange||arrange.v.07@@@3599	phrase||phrase.v.02@@@4623
dilute||test.test.568	root	turn_out||turn_out.v.04@@@12948
