Query	Parent	Child
reecho||reecho.v.01	resound||resound.v.01@@@10894	reecho||reecho.v.01@@@10897
drone||drone.v.01	sound||sound.v.02@@@10857	leaf
quieten||quieten.v.01	azure||azure.v.01@@@1363	leaf
resolve||resolve.v.05	silverplate||silverplate.v.01@@@6923	leaf
sugar||sugar.v.01	azure||azure.v.01@@@1363	leaf
lose||lose.v.06	decelerate||decelerate.v.01@@@2148	bog_down||bog_down.v.04@@@1777
get_off||get_off.v.06	azure||azure.v.01@@@1363	leaf
come||come.v.20	azure||azure.v.01@@@1363	leaf
give||give.v.08	state||state.v.01@@@4854	guarantee||guarantee.v.01@@@4292
monopolize||monopolize.v.02	monopolize||monopolize.v.01@@@12159	corner_the_market||test.test.524@@@13920
stumble||stumble.v.03	stumble||stumble.v.02@@@9442	founder||founder.v.04@@@9443
take||take.v.33	choose||choose.v.01@@@3314	empanel||empanel.v.02@@@3101
find||find.v.10	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
reserve||reserve.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
sponsor||sponsor.v.02	sponsor||sponsor.v.01@@@11066	cosponsor||cosponsor.v.01@@@11068
jettison||jettison.v.01	discard||discard.v.01@@@11079	jettison||jettison.v.01@@@11082
dump||dump.v.01	azure||azure.v.01@@@1363	leaf
reclaim||reclaim.v.02	azure||azure.v.01@@@1363	leaf
hand_down||hand_down.v.01	change||change.v.02@@@547	leaf
slip||slip.v.07	obstruct||obstruct.v.02@@@7323	leaf
welcome||welcome.v.01	azure||azure.v.01@@@1363	leaf
remainder||remainder.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
deaccession||deaccession.v.01	azure||azure.v.01@@@1363	leaf
transact||transact.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
deal||deal.v.12	designate||designate.v.01@@@4948	instrument||instrument.v.03@@@4761
recover||recover.v.04	azure||azure.v.01@@@1363	leaf
allow||allow.v.03	soak||soak.v.08@@@2224	brew||brew.v.02@@@1595
allowance||allowance.v.01	fund||fund.v.06@@@11043	absorb||absorb.v.03@@@11049
redeem||redeem.v.05	pay||pay.v.01@@@11218	redeem||redeem.v.05@@@11243
confer||confer.v.02	azure||azure.v.01@@@1363	leaf
bestow||bestow.v.02	azure||azure.v.01@@@1363	leaf
requisition||requisition.v.02	request||request.v.01@@@3685	requisition||requisition.v.02@@@11334
reclaim||reclaim.v.01	azure||azure.v.01@@@1363	leaf
line_one's_pockets||line_one's_pockets.v.01	azure||azure.v.01@@@1363	leaf
capitalize||capitalize.v.01	azure||azure.v.01@@@1363	leaf
tank||tank.v.01	azure||azure.v.01@@@1363	leaf
hold_down||hold_down.v.01	azure||azure.v.01@@@1363	leaf
locate||locate.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
foot||foot.v.01	azure||azure.v.01@@@1363	leaf
lose||lose.v.01	root	suspect||suspect.v.03@@@4457
tender||tender.v.01	accept||accept.v.02@@@11144	accept||accept.v.05@@@11145
outbid||outbid.v.02	azure||azure.v.01@@@1363	leaf
bear||bear.v.06	disapprove||disapprove.v.02@@@3925	raise_hell||raise_hell.v.01@@@4389
bear||bear.v.11	azure||azure.v.01@@@1363	leaf
fall||fall.v.09	azure||azure.v.01@@@1363	leaf
tariff||tariff.v.01	azure||azure.v.01@@@1363	leaf
give||give.v.20	impart||impart.v.03@@@10367	bring_in||bring_in.v.05@@@10370
cheque||cheque.v.01	azure||azure.v.01@@@1363	leaf
charge||charge.v.12	azure||azure.v.01@@@1363	leaf
mark_down||mark_down.v.01	azure||azure.v.01@@@1363	leaf
rebate||rebate.v.01	charge||charge.v.03@@@11560	toll||toll.v.02@@@11484
steal||steal.v.01	steal||steal.v.01@@@11567	rob||rob.v.01@@@11565
borrow||borrow.v.01	azure||azure.v.01@@@1363	leaf
instill||instill.v.01	instill||instill.v.01@@@11582	breathe||breathe.v.03@@@11583
supply||supply.v.01	azure||azure.v.01@@@1363	leaf
alphabetize||alphabetize.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
match||match.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
bush||bush.v.01	connect||connect.v.01@@@6690	band||band.v.01@@@6423
slat||slat.v.01	connect||connect.v.01@@@6690	cleat||cleat.v.02@@@6425
instrument||instrument.v.01	instrument||instrument.v.01@@@11662	leaf
accouter||accouter.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
import||import.v.01	azure||azure.v.01@@@1363	leaf
mortgage||mortgage.v.01	ink||ink.v.03@@@2210	red-ink||red-ink.v.01@@@2481
constitutionalize||constitutionalize.v.01	allocate||allocate.v.01@@@11135	confer||confer.v.02@@@11271
wire||wire.v.01	azure||azure.v.01@@@1363	leaf
toggle||toggle.v.01	toggle||toggle.v.02@@@8016	leaf
retrofit||retrofit.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
machicolate||machicolate.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
decarbonate||decarbonate.v.01	evaporate||evaporate.v.02@@@2853	leaf
desulfurize||desulfurize.v.01	spurt||spurt.v.01@@@10309	pump||pump.v.05@@@10308
flense||flense.v.01	remove||remove.v.01@@@799	leaf
satisfice||satisfice.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
prosecute||prosecute.v.03	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
close||close.v.08	close||close.v.01@@@6640	roll_up||roll_up.v.05@@@6641
backfire||backfire.v.01	interrupt||interrupt.v.04@@@1778	cut_short||cut_short.v.01@@@1771
assume||assume.v.02	azure||azure.v.01@@@1363	leaf
prepare||prepare.v.05	azure||azure.v.01@@@1363	leaf
sideline||sideline.v.01	advance||advance.v.01@@@9924	edge||edge.v.01@@@10332
reduce||reduce.v.03	azure||azure.v.01@@@1363	leaf
engage||engage.v.04	address||address.v.01@@@4324	ask||ask.v.05@@@4325
tug||tug.v.02	azure||azure.v.01@@@1363	leaf
take_over||take_over.v.03	expel||expel.v.01@@@12448	repatriate||repatriate.v.01@@@12456
dabble||dabble.v.03	interact||interact.v.01@@@11865	meddle||meddle.v.01@@@12618
bail||bail.v.01	azure||azure.v.01@@@1363	leaf
quench||quench.v.03	put||put.v.04@@@5641	leaf
close||close.v.04	interrupt||interrupt.v.04@@@1778	cut_short||cut_short.v.01@@@1771
misally||misally.v.01	azure||azure.v.01@@@1363	leaf
territorialize||territorialize.v.01	mottle||mottle.v.02@@@2489	stipple||stipple.v.04@@@7646
fall_in||fall_in.v.02	obstruct||obstruct.v.02@@@7323	crap_up||crap_up.v.01@@@7333
unionize||unionize.v.01	azure||azure.v.01@@@1363	leaf
juggle||juggle.v.03	azure||azure.v.01@@@1363	leaf
set_about||set_about.v.01	azure||azure.v.01@@@1363	leaf
harness||harness.v.03	control||control.v.01@@@12153	harness||harness.v.03@@@12160
form||form.v.01	create_verbally||create_verbally.v.01@@@8456	leaf
hold||hold.v.28	transport||transport.v.01@@@9719	tide||tide.v.02@@@9301
disinter||disinter.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
vote||vote.v.05	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
abstain||abstain.v.01	refrain||refrain.v.01@@@13517	abstain||abstain.v.01@@@12258
gerrymander||gerrymander.v.01	divide||divide.v.01@@@12280	balkanize||balkanize.v.01@@@12290
sectionalize||sectionalize.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
lot||lot.v.01	divide||divide.v.01@@@12280	lot||lot.v.01@@@12285
confirm||confirm.v.05	declare||declare.v.01@@@4857	confirm||confirm.v.05@@@12314
cancel||cancel.v.03	smock||smock.v.01@@@8349	leaf
reissue||reissue.v.02	copy||copy.v.04@@@8436	leaf
bench||bench.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
electrocute||electrocute.v.02	provoke||provoke.v.03@@@3871	decoy||decoy.v.01@@@12795
date||date.v.01	azure||azure.v.01@@@1363	leaf
double-date||double-date.v.01	interact||interact.v.01@@@11865	play_around||play_around.v.01@@@12903
see||see.v.12	visit||visit.v.03@@@12381	drop_by||drop_by.v.01@@@12387
solemnize||solemnize.v.02	azure||azure.v.01@@@1363	leaf
intermarry||intermarry.v.01	cohabit||cohabit.v.01@@@13145	leaf
embargo||embargo.v.01	azure||azure.v.01@@@1363	leaf
amerce||amerce.v.01	punish||punish.v.01@@@12438	victimize||victimize.v.02@@@12443
scourge||scourge.v.01	punish||punish.v.01@@@12438	scourge||scourge.v.01@@@12444
coerce||coerce.v.01	induce||induce.v.02@@@3768	drive||drive.v.05@@@12463
shame||shame.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
discriminate||discriminate.v.02	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
stratify||stratify.v.01	divide||divide.v.01@@@12280	sectionalize||sectionalize.v.01@@@12281
disadvantage||disadvantage.v.01	azure||azure.v.01@@@1363	leaf
strong-arm||strong-arm.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
rough-house||rough-house.v.01	act||act.v.02@@@41	wanton||wanton.v.06@@@51
walk||walk.v.06	behave||behave.v.02@@@12526	walk_around||walk_around.v.03@@@12527
attitudinize||attitudinize.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
expiate||expiate.v.01	azure||azure.v.01@@@1363	leaf
control||control.v.05	probe||probe.v.01@@@3846	leaf
fail||fail.v.06	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
pass||pass.v.14	undergo||undergo.v.01@@@10525	test||test.v.07@@@3294
achieve||achieve.v.01	azure||azure.v.01@@@1363	leaf
woo||woo.v.02	chrome||chrome.v.01@@@6921	leaf
co-opt||co-opt.v.02	spread||spread.v.01@@@6824	leaf
uproot||uproot.v.01	spread||spread.v.01@@@6824	extravasate||extravasate.v.01@@@6810
meddle||meddle.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
grow_up||grow_up.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
take_orders||take_orders.v.01	proceed||proceed.v.02@@@9939	roar||roar.v.04@@@9941
expedite||expedite.v.01	azure||azure.v.01@@@1363	leaf
undergird||undergird.v.01	support||support.v.01@@@12695	undergird||undergird.v.01@@@12697
undo||undo.v.03	azure||azure.v.01@@@1363	leaf
antagonize||antagonize.v.02	azure||azure.v.01@@@1363	leaf
sin||sin.v.01	disclaim||disclaim.v.01@@@3708	leaf
fall||fall.v.12	root	fall||fall.v.12@@@12744
shamanize||shamanize.v.01	adjust||adjust.v.03@@@684	focus||focus.v.04@@@1525
cheat||cheat.v.01	azure||azure.v.01@@@1363	leaf
beat||beat.v.13	azure||azure.v.01@@@1363	leaf
hoax||hoax.v.01	azure||azure.v.01@@@1363	leaf
blackmail||blackmail.v.01	azure||azure.v.01@@@1363	leaf
prosecute||prosecute.v.02	punish||punish.v.01@@@12438	victimize||victimize.v.02@@@12443
rebel||rebel.v.02	carve_out||carve_out.v.01@@@8760	leaf
connive||connive.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
carry||carry.v.23	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
fend||fend.v.01	interact||interact.v.01@@@11865	beat||beat.v.13@@@12778
hack||hack.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
befriend||befriend.v.01	azure||azure.v.01@@@1363	leaf
chance||chance.v.01	azure||azure.v.01@@@1363	leaf
guard||guard.v.04	avoid||avoid.v.03@@@12259	scrimshank||scrimshank.v.01@@@12261
relax||relax.v.06	azure||azure.v.01@@@1363	leaf
preexist||preexist.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
be||be.v.01	root	take_the_cake||take_the_cake.v.01@@@5358
begin||begin.v.02	root	detransitivize||detransitivize.v.01@@@2051
bunk_off||bunk_off.v.01	azure||azure.v.01@@@1363	leaf
outlive||outlive.v.01	azure||azure.v.01@@@1363	leaf
constitute||constitute.v.01	shape||shape.v.03@@@650	crystallize||crystallize.v.01@@@656
compose||compose.v.01	compose||compose.v.02@@@8495	leaf
reticulate||reticulate.v.01	bend||bend.v.01@@@10143	leaf
cry_out_for||cry_out_for.v.01	azure||azure.v.01@@@1363	leaf
have||have.v.02	remember||remember.v.01@@@3021	type||type.v.02@@@3070
star||star.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
subsume||subsume.v.01	imply||imply.v.02@@@4485	connote||connote.v.02@@@4488
stand_by||stand_by.v.03	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
deserve||deserve.v.01	azure||azure.v.01@@@1363	leaf
occupy||occupy.v.02	populate||populate.v.01@@@13141	stay_at||stay_at.v.01@@@13139
reside||reside.v.01	crosshatch||crosshatch.v.01@@@8447	leaf
people||people.v.02	azure||azure.v.01@@@1363	leaf
lay_over||lay_over.v.01	stop||stop.v.04@@@9239	leaf
pertain||pertain.v.02	imply||imply.v.02@@@4485	connote||connote.v.02@@@4488
look||look.v.09	flaunt||flaunt.v.01@@@10685	splurge||splurge.v.02@@@10687
align||align.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
parallel||parallel.v.01	travel||travel.v.01@@@9120	flow_out||flow_out.v.01@@@2689
dovetail||dovetail.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
resemble||resemble.v.01	azure||azure.v.01@@@1363	leaf
come_to_life||come_to_life.v.02	azure||azure.v.01@@@1363	leaf
differ||differ.v.01	whelk||whelk.v.01@@@5554	leaf
conflict||conflict.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
behoove||behoove.v.01	azure||azure.v.01@@@1363	leaf
violate||violate.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
overgrow||overgrow.v.01	azure||azure.v.01@@@1363	leaf
cover||cover.v.04	coat||coat.v.01@@@6195	hard_surface||hard_surface.v.01@@@6211
involve||involve.v.01	azure||azure.v.01@@@1363	leaf
extend||extend.v.06	widen||widen.v.04@@@2658	stretch||stretch.v.08@@@2665
endanger||endanger.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
incarnate||incarnate.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
typify||typify.v.01	imply||imply.v.02@@@4485	connote||connote.v.02@@@4488
contain||contain.v.05	azure||azure.v.01@@@1363	leaf
drag_on||drag_on.v.01	azure||azure.v.01@@@1363	leaf
piddle||piddle.v.01	azure||azure.v.01@@@1363	leaf
spend||spend.v.01	azure||azure.v.01@@@1363	leaf
embank||embank.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
postdate||postdate.v.01	azure||azure.v.01@@@1363	leaf
carry||carry.v.02	crosshatch||crosshatch.v.01@@@8447	leaf
stand_by||stand_by.v.01	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
impend||impend.v.01	azure||azure.v.01@@@1363	leaf
stay||stay.v.04	travel||travel.v.01@@@9120	press_on||press_on.v.01@@@9928
come_in_for||come_in_for.v.01	object||object.v.02@@@13669	leaf
photograph||photograph.v.02	wax||wax.v.01@@@6219	beeswax||beeswax.v.01@@@6220
fry||fry.v.01	azure||azure.v.01@@@1363	leaf
confront||confront.v.04	azure||azure.v.01@@@1363	leaf
add||add.v.06	add||add.v.01@@@845	leaf
ride||ride.v.06	travel||travel.v.01@@@9120	tide||tide.v.03@@@9300
lubricate||lubricate.v.01	soak||soak.v.08@@@2224	marinade||marinade.v.01@@@1008
swim||swim.v.04	float||float.v.02@@@9463	buoy||buoy.v.01@@@9465
rain||rain.v.01	azure||azure.v.01@@@1363	leaf
drizzle||drizzle.v.01	drizzle||drizzle.v.01@@@13690	leaf
ice_up||ice_up.v.01	cover||cover.v.01@@@6574	leaf
burn||burn.v.05	burn||burn.v.05@@@13715	reignite||reignite.v.01@@@13704
twinkle||twinkle.v.02	reflect||reflect.v.04@@@13732	leaf
mirror||mirror.v.01	azure||azure.v.01@@@1363	leaf
shoot||shoot.v.10	change||change.v.02@@@547	leaf
swamp||swamp.v.01	soak||soak.v.08@@@2224	marinade||marinade.v.01@@@1008
pimp_out||train.withdef.230	azure||azure.v.01@@@1363	leaf
reverse-engineer||train.withdef.291	duplicate||duplicate.v.01@@@8633	leaf
gobsmack||val.withdef.72	azure||azure.v.01@@@1363	leaf
precontract||test.test.374	cancel||cancel.v.03@@@12329	renege||renege.v.01@@@3897
chillax||test.test.399	azure||azure.v.01@@@1363	leaf
kiboze||test.test.433	use||use.v.01@@@5639	leaf
grind||test.test.448	flush||flush.v.02@@@2219	wash_down||wash_down.v.02@@@2218
carry_a_tune||test.test.527	adjust||adjust.v.01@@@1430	tune||tune.v.02@@@1426
dilute||test.test.568	crosshatch||crosshatch.v.01@@@8447	leaf
