Query	Parent	Child
prefix||prefix.v.01	attach||attach.v.01	pseudo leaf
lounge||lounge.v.01	sit||sit.v.01	sprawl||sprawl.v.01
cheat||cheat.v.01	deceive||deceive.v.01	pseudo leaf
grasp||grasp.v.01	hold||hold.v.02	interlock||interlock.v.03
invert||invert.v.01	change||change.v.01	pseudo leaf
hustle||hustle.v.05	urge||urge.v.01	pseudo leaf
dull||dull.v.07	weaken||weaken.v.02	pseudo leaf
sightread||sightread.v.01	perform||perform.v.01	pseudo leaf
clock_in||clock_in.v.01	arrive||arrive.v.01	pseudo leaf
prosecute||prosecute.v.03	participate||participate.v.01	pseudo leaf
prim||prim.v.01	assume||assume.v.01	pseudo leaf
touch||touch.v.05	pseudo root	pseudo leaf
semaphore||semaphore.v.01	send||send.v.01	pseudo leaf
reissue||reissue.v.02	issue||issue.v.02	pseudo leaf
chlorinate||chlorinate.v.01	change||change.v.01	pseudo leaf
revolutionize||revolutionize.v.01	change||change.v.01	pseudo leaf
recombine||recombine.v.01	undergo||undergo.v.01	pseudo leaf
transact||transact.v.01	conduct||conduct.v.01	pseudo leaf
shroud||shroud.v.01	cover||cover.v.01	pseudo leaf
format||format.v.01	pseudo root	pseudo leaf
face-lift||face-lift.v.01	change||change.v.01	pseudo leaf
manipulate||manipulate.v.06	treat||treat.v.03	pseudo leaf
fixate||fixate.v.02	pseudo root	pseudo leaf
buckram||buckram.v.01	stiffen||stiffen.v.02	pseudo leaf
reserve||reserve.v.01	pseudo root	pseudo leaf
float||float.v.02	pseudo root	pseudo leaf
infuscate||infuscate.v.01	darken||darken.v.01	pseudo leaf
evacuate||evacuate.v.05	pseudo root	pseudo leaf
windsurf||windsurf.v.01	sail||sail.v.01	pseudo leaf
thin_out||thin_out.v.02	decrease||decrease.v.01	pseudo leaf
scab||scab.v.01	pseudo root	pseudo leaf
calcify||calcify.v.04	convert||convert.v.01	pseudo leaf
bench||bench.v.01	pseudo root	pseudo leaf
undergird||undergird.v.01	support||support.v.02	pseudo leaf
begin||begin.v.03	pseudo root	pseudo leaf
wire||wire.v.01	give||give.v.03	pseudo leaf
star||star.v.01	portray||portray.v.02	pseudo leaf
smolder||smolder.v.02	suppress||suppress.v.01	pseudo leaf
update||update.v.01	change||change.v.01	pseudo leaf
throw||throw.v.04	put||put.v.01	pseudo leaf
approach||approach.v.01	advance||advance.v.01	pseudo leaf
water_ski||water_ski.v.01	ski||ski.v.01	pseudo leaf
toggle||toggle.v.01	pseudo root	pseudo leaf
stuff||stuff.v.05	treat||treat.v.03	pseudo leaf
jump_off||jump_off.v.01	pseudo root	pseudo leaf
fight||fight.v.02	pseudo root	resist||resist.v.05
